Ticker,month,open,close,monthly_return
INDUSINDBK,2024-05,1508.0,1461.85,-0.028800159447249625
INDUSINDBK,2024-06,1514.95,1464.5,-0.042622736484277994
INDUSINDBK,2024-07,1468.95,1427.8,-0.019973917221497793
INDUSINDBK,2024-08,1432.0,1425.25,0.0038032186498574436
INDUSINDBK,2024-09,1425.25,1447.6,-0.001000655601946134
INDUSINDBK,2024-10,1450.0,1055.6,-0.2511881960700859
INDUSINDBK,2024-11,1061.45,998.2,-0.06051764705882349
INFY,2023-10,1436.05,1368.4,-0.045746164574616395
INFY,2023-11,1373.05,1455.15,0.07458553336041059
INFY,2023-12,1459.9,1542.9,0.06238380499896725
INFY,2024-01,1539.0,1660.9,0.07061591517065793
INFY,2024-02,1659.55,1673.9,0.010168673244621548
INFY,2024-03,1669.0,1498.05,-0.0946697286517194
INFY,2024-04,1525.0,1420.55,-0.05008525861780741
INFY,2024-05,1413.0,1406.9,-0.005337763795114677
INFY,2024-06,1440.0,1566.75,0.11441069777366804
INFY,2024-07,1559.5,1868.25,0.1744091023384461
INFY,2024-08,1856.1,1943.7,0.049174133650005475
INFY,2024-09,1943.35,1875.6,-0.045253245100534537
INFY,2024-10,1875.0,1757.25,-0.07724420405912774
INFY,2024-11,1764.5,1902.25,0.08030212681375477
ITC,2023-10,441.0,428.4,-0.025810119386014834
ITC,2023-11,430.0,435.8,0.017986451763606606
ITC,2023-12,437.9,462.1,0.027345486883059163
ITC,2024-01,463.5,441.55,-0.05661788270483922
ITC,2024-02,442.0,406.3,-0.08263716414540521
ITC,2024-03,408.9,428.35,0.04603174603174609
ITC,2024-04,429.1,435.65,0.020974923834075437
ITC,2024-05,436.0,426.45,-0.028587699316628728
ITC,2024-06,434.0,424.9,-0.012664110607645045
ITC,2024-07,426.3,495.35,0.15452744435380494
ITC,2024-08,495.95,501.9,0.016609276888798843
ITC,2024-09,504.0,518.15,0.01588079600039205
ITC,2024-10,518.15,488.8,-0.05308020147229762
ITC,2024-11,491.0,474.65,-0.031919233122578085
JSWSTEEL,2023-10,776.55,736.35,-0.0440116845180136
JSWSTEEL,2023-11,736.9,801.1,0.10580440334046515
JSWSTEEL,2023-12,805.0,880.25,0.08565614208189448
JSWSTEEL,2024-01,880.25,818.65,-0.06717183226982686
JSWSTEEL,2024-02,822.0,800.1,-0.0019957590120993174
JSWSTEEL,2024-03,804.25,830.2,-0.007175316909830184
JSWSTEEL,2024-04,838.0,882.2,0.011755261196169504
JSWSTEEL,2024-05,883.0,880.55,-0.011006907395967954
JSWSTEEL,2024-06,912.0,931.5,0.01769911504424784
JSWSTEEL,2024-07,935.0,928.25,-0.01658014620192815
JSWSTEEL,2024-08,937.55,941.1,0.007008720774704476
JSWSTEEL,2024-09,941.1,1030.05,0.09527353926311861
JSWSTEEL,2024-10,1029.0,963.65,-0.06195853207436969
JSWSTEEL,2024-11,969.9,977.35,0.009346276980274779
KOTAKBANK,2023-10,1730.0,1739.4,0.007150922092585702
KOTAKBANK,2023-11,1731.0,1755.45,0.018006263048016675
KOTAKBANK,2023-12,1760.0,1908.1,0.09003141959440154
KOTAKBANK,2024-01,1909.0,1825.25,-0.04394625880627509
KOTAKBANK,2024-02,1830.0,1689.45,-0.07313125771499106
KOTAKBANK,2024-03,1695.5,1785.5,0.0334548822133472
KOTAKBANK,2024-04,1795.0,1623.95,-0.09312000893505333
KOTAKBANK,2024-05,1590.0,1680.4,0.06648050011106527
KOTAKBANK,2024-06,1721.45,1802.5,0.04915456476819653
KOTAKBANK,2024-07,1802.5,1807.9,-0.0001106133510313689
KOTAKBANK,2024-08,1807.1,1780.8,-0.006610325495774488
KOTAKBANK,2024-09,1782.0,1853.95,0.0413986799606797
KOTAKBANK,2024-10,1847.0,1731.1,-0.07890816217941905
KOTAKBANK,2024-11,1739.6,1761.45,0.009774134372850237
LT,2023-10,3040.5,2929.05,-0.04692101195802483
LT,2023-11,2947.45,3109.2,0.07387835457465534
LT,2023-12,3129.95,3526.0,0.10510397567893687
LT,2024-01,3538.0,3479.75,-0.012962884170815023
LT,2024-02,3480.0,3477.55,0.023410829899941196
LT,2024-03,3501.65,3763.9,0.03588826200633001
LT,2024-04,3780.85,3594.3,-0.06349661281917661
LT,2024-05,3590.05,3669.3,0.01939158216418952
LT,2024-06,3855.4,3548.45,-0.08947564245666711
LT,2024-07,3535.2,3815.0,0.08179382115665447
LT,2024-08,3810.0,3704.65,-0.019752335088508478
LT,2024-09,3706.0,3675.55,-0.0020499036138035154
LT,2024-10,3667.0,3622.3,-0.008539756397974494
LT,2024-11,3624.95,3603.5,-0.0063011016586925995
M&M,2023-10,1597.2,1458.6,-0.05125536620267997
M&M,2023-11,1464.9,1647.75,0.1327856455382924
M&M,2023-12,1656.0,1729.4,0.06391879421716401
M&M,2024-01,1729.4,1651.55,-0.030382199260259497
M&M,2024-02,1659.25,1932.4,0.1703358265451352
M&M,2024-03,1933.6,1921.35,-0.026153729187257727
M&M,2024-04,1938.0,2156.35,0.12547300294892866
M&M,2024-05,2165.1,2506.25,0.1469464338832574
M&M,2024-06,2575.05,2866.65,0.08832574031890664
M&M,2024-07,2841.0,2907.8,0.011109758853904158
M&M,2024-08,2926.5,2805.4,-0.008131805968038466
M&M,2024-09,2848.8,3094.9,0.11447605329492261
M&M,2024-10,3105.5,2728.55,-0.1380350655504659
M&M,2024-11,2780.0,3012.95,0.06931308004897689
MARUTI,2023-10,10709.8,10392.3,0.004387787646541441
MARUTI,2023-11,10390.1,10608.7,0.03724163554234552
MARUTI,2023-12,10608.0,10302.3,-0.026771965954070248
MARUTI,2024-01,10345.0,10186.9,-0.009374422607528677
MARUTI,2024-02,10210.0,11288.35,0.06113461176912957
MARUTI,2024-03,11295.0,12600.35,0.08427882402041137
MARUTI,2024-04,12613.35,12817.5,0.01972218686354376
MARUTI,2024-05,12750.0,12399.3,-0.03170940271058589
MARUTI,2024-06,12825.0,12033.85,-0.03545164173242541
MARUTI,2024-07,12045.0,13115.8,0.08317607660639292
MARUTI,2024-08,13393.0,12403.0,-0.07156571762213626
MARUTI,2024-09,12373.0,13238.0,0.06522683747203763
MARUTI,2024-10,13238.0,11076.45,-0.15870803584991638
MARUTI,2024-11,11150.0,11063.6,-0.0041764176417641435
NESTLEIND,2023-10,2250.69,2423.48,0.08602208360220838
NESTLEIND,2023-11,2420.0,2423.61,0.015222408860330062
NESTLEIND,2023-12,2433.99,2658.03,0.09210472253950518
NESTLEIND,2024-01,2665.0,2506.0,-0.08447925647732746
NESTLEIND,2024-02,2510.0,2596.2,0.05203014831023569
NESTLEIND,2024-03,2596.2,2622.35,0.008033981049030385
NESTLEIND,2024-04,2622.35,2507.4,-0.030244430693069237
NESTLEIND,2024-05,2507.4,2354.9,-0.0626517533734029
NESTLEIND,2024-06,2374.8,2551.65,0.08348018088787919
NESTLEIND,2024-07,2559.8,2456.35,-0.043514660644055916
NESTLEIND,2024-08,2465.0,2500.75,0.006743156199677938
NESTLEIND,2024-09,2500.0,2689.95,0.07173592573409288
NESTLEIND,2024-10,2690.0,2262.95,-0.16405312055558646
NESTLEIND,2024-11,2292.9,2247.3,-0.015335407264601498
NTPC,2023-10,244.35,235.8,-0.022388059701492446
NTPC,2023-11,236.7,261.3,0.12338779019776448
NTPC,2023-12,262.35,311.15,0.15690648819483172
NTPC,2024-01,312.0,317.5,0.025020177562550445
NTPC,2024-02,320.05,335.6,0.04223602484472057
NTPC,2024-03,335.6,335.8,-0.02241630276564771
NTPC,2024-04,339.0,363.2,0.060902585073754824
NTPC,2024-05,363.2,359.0,-0.027232082373662134
NTPC,2024-06,385.0,378.35,-0.034328739152628865
NTPC,2024-07,381.75,416.0,0.1250845165652468
NTPC,2024-08,419.9,416.2,-0.017121265792891725
NTPC,2024-09,417.8,443.2,0.08097560975609754
NTPC,2024-10,446.0,408.15,-0.07259713701431503
NTPC,2024-11,412.0,365.45,-0.11158380940804676
ONGC,2023-10,189.3,186.15,0.00839653304442043
ONGC,2023-11,186.15,194.95,0.04418853776111409
ONGC,2023-12,195.25,205.05,0.05397070161912104
ONGC,2024-01,206.0,252.25,0.22839055271487707
ONGC,2024-02,254.65,264.6,0.06844336765596615
ONGC,2024-03,266.5,268.05,-0.009240436148586212
ONGC,2024-04,268.05,282.85,0.04798073360503908
ONGC,2024-05,281.0,264.35,-0.0652404526166902
ONGC,2024-06,277.95,274.2,-0.03484688489968333
ONGC,2024-07,275.0,334.2,0.22440007327349332
ONGC,2024-08,337.8,330.75,-0.03218727139722019
ONGC,2024-09,330.0,297.6,-0.08767627222562835
ONGC,2024-10,297.0,266.15,-0.08837129645487245
ONGC,2024-11,269.8,245.6,-0.09622815087396507
POWERGRID,2023-10,198.75,202.15,0.013029315960912023
POWERGRID,2023-11,202.35,208.95,0.039810898233391394
POWERGRID,2023-12,211.5,237.2,0.12844909609895339
POWERGRID,2024-01,237.9,259.3,0.08835257082896122
POWERGRID,2024-02,259.0,282.85,0.06414597441685482
POWERGRID,2024-03,285.0,276.9,-0.037539103232533934
POWERGRID,2024-04,280.75,301.85,0.07745850437265768
POWERGRID,2024-05,301.95,310.0,-0.011479591836734766
POWERGRID,2024-06,335.0,330.95,-0.019843032726195732
POWERGRID,2024-07,331.0,348.2,0.05643203883495135
POWERGRID,2024-08,351.15,337.4,-0.06563278870119092
POWERGRID,2024-09,338.4,352.85,0.05155714498584417
POWERGRID,2024-10,351.1,320.8,-0.0855188141391106
POWERGRID,2024-11,322.45,336.95,0.04626610774724414
RELIANCE,2023-10,1164.97,1143.95,-0.013053456189391485
RELIANCE,2023-11,1144.58,1188.72,0.03483938365108381
RELIANCE,2023-12,1189.0,1292.47,0.0796224366203065
RELIANCE,2024-01,1290.28,1426.63,0.10153420892111216
RELIANCE,2024-02,1435.0,1460.8,0.023937195527985042
RELIANCE,2024-03,1463.5,1485.85,-0.0042087485674842
RELIANCE,2024-04,1492.48,1467.0,-0.011974838023141457
RELIANCE,2024-05,1472.0,1430.4,-0.024649688043366993
RELIANCE,2024-06,1483.0,1565.4,0.036462230108651864
RELIANCE,2024-07,1562.53,1505.43,-0.0350735506201327
RELIANCE,2024-08,1512.0,1509.63,-0.0037418333003364653
RELIANCE,2024-09,1510.88,1476.58,-0.02616323165704869
RELIANCE,2024-10,1480.65,1332.05,-0.09064533085750563
RELIANCE,2024-11,1333.05,1265.4,-0.05471930676427744
SBILIFE,2023-10,1302.15,1367.85,0.05833881388061423
SBILIFE,2023-11,1371.05,1435.25,0.07424871823659297
SBILIFE,2023-12,1438.05,1432.6,0.006286657535208666
SBILIFE,2024-01,1435.85,1401.15,-0.021611619300328063
SBILIFE,2024-02,1407.3,1552.55,0.08361542488221947
SBILIFE,2024-03,1564.9,1500.25,-0.027169860260026643
SBILIFE,2024-04,1498.0,1436.55,-0.03584012886338474
SBILIFE,2024-05,1416.35,1386.4,-0.050995961393661436
SBILIFE,2024-06,1435.3,1491.95,0.07218828602227816
SBILIFE,2024-07,1491.95,1753.65,0.16765988614042693
SBILIFE,2024-08,1791.1,1850.3,0.046993917102843376
SBILIFE,2024-09,1850.3,1844.0,-0.02369291859695566
SBILIFE,2024-10,1840.2,1622.15,-0.11560898484352848
SBILIFE,2024-11,1639.4,1485.15,-0.0882217515424992
SBIN,2023-10,596.6,565.55,-0.06202836056057731
SBIN,2023-11,566.25,564.75,-0.002913135593220299
SBIN,2023-12,567.0,642.05,0.12295583734149533
SBIN,2024-01,642.2,640.5,-0.0013253293833320693
SBIN,2024-02,642.75,748.1,0.1550992048174169
SBIN,2024-03,752.0,752.35,-0.021842293440811227
SBIN,2024-04,759.05,826.25,0.0896083344322828
SBIN,2024-05,826.9,830.35,0.00036142401060185316
SBIN,2024-06,863.55,848.95,-0.06260696737150105
SBIN,2024-07,849.35,872.4,0.036166043114199097
SBIN,2024-08,877.8,815.6,-0.05454123920477593
SBIN,2024-09,817.3,787.9,-0.041659064647570396
SBIN,2024-10,788.0,820.2,0.029173724825898736
SBIN,2024-11,822.4,816.05,-0.006271310277642585
SHRIRAMFIN,2023-10,1938.0,1879.85,-0.021904836234033213
SHRIRAMFIN,2023-11,1884.0,2007.2,0.05517150742541729
SHRIRAMFIN,2023-12,2014.0,2053.3,0.024984400349432265
SHRIRAMFIN,2024-01,2055.55,2466.8,0.2039924835883546
SHRIRAMFIN,2024-02,2411.0,2438.6,0.017270148506591063
SHRIRAMFIN,2024-03,2469.5,2359.8,-0.03699320532963319
SHRIRAMFIN,2024-04,2371.0,2551.7,0.04932661663411116
SHRIRAMFIN,2024-05,2546.55,2354.05,-0.0883195848340497
SHRIRAMFIN,2024-06,2450.0,2911.5,0.16035310762608848
SHRIRAMFIN,2024-07,2902.05,2931.95,0.0026331538001196264
SHRIRAMFIN,2024-08,2932.9,3204.5,0.0720080287697583
SHRIRAMFIN,2024-09,3219.95,3576.95,0.10904581040229434
SHRIRAMFIN,2024-10,3577.0,3138.9,-0.12085480618418104
SHRIRAMFIN,2024-11,3159.0,2850.05,-0.09549500944159686
SUNPHARMA,2023-10,1159.55,1088.6,-0.046300757808051284
SUNPHARMA,2023-11,1092.0,1225.85,0.0982350833184016
SUNPHARMA,2023-12,1233.05,1259.45,0.022903553299492424
SUNPHARMA,2024-01,1261.0,1418.45,0.12553064868081734
SUNPHARMA,2024-02,1427.0,1577.95,0.12074292410952094
SUNPHARMA,2024-03,1580.0,1620.55,0.03931377264710595
SUNPHARMA,2024-04,1631.6,1502.1,-0.07804204388522332
SUNPHARMA,2024-05,1503.0,1459.8,-0.038973008558262044
SUNPHARMA,2024-06,1496.5,1520.85,0.046660472798596024
SUNPHARMA,2024-07,1520.85,1719.35,0.1310769028353398
SUNPHARMA,2024-08,1725.5,1821.65,0.06206273320895525
SUNPHARMA,2024-09,1829.95,1926.7,0.060987361986838844
SUNPHARMA,2024-10,1924.85,1848.9,-0.037006172035730076
SUNPHARMA,2024-11,1860.0,1795.3,-0.033953938872148155
TATACONSUM,2023-10,859.32,889.44,0.03279145378541571
TATACONSUM,2023-11,894.88,929.2,0.04163397080913851
TATACONSUM,2023-12,934.29,1073.46,0.15268396920334604
TATACONSUM,2024-01,1080.42,1104.27,0.03508492369989883
TATACONSUM,2024-02,1104.27,1175.44,0.05346932190933704
TATACONSUM,2024-03,1189.22,1082.74,-0.08726586077251192
TATACONSUM,2024-04,1086.5,1094.74,0.019728752934163034
TATACONSUM,2024-05,1100.32,1047.23,-0.02831825562514496
TATACONSUM,2024-06,1063.19,1083.98,0.026476771273271374
TATACONSUM,2024-07,1076.72,1188.95,0.09974933170537703
TATACONSUM,2024-08,1188.95,1200.15,-0.006786113294988885
TATACONSUM,2024-09,1200.0,1196.95,-0.002292239726598316
TATACONSUM,2024-10,1196.95,1002.55,-0.16192267502612334
TATACONSUM,2024-11,1002.55,945.2,-0.05865949606612885
TATAMOTORS,2023-10,632.6,628.65,0.013216214038197971
TATAMOTORS,2023-11,630.0,706.4,0.12537836546120745
TATAMOTORS,2023-12,708.0,779.95,0.10560635055638244
TATAMOTORS,2024-01,785.0,884.2,0.11839109537060463
TATAMOTORS,2024-02,900.0,950.2,0.08161639157655098
TATAMOTORS,2024-03,958.95,992.8,0.015756087579291977
TATAMOTORS,2024-04,1000.0,1007.9,0.015772234819853844
TATAMOTORS,2024-05,1020.0,923.0,-0.10196536291107215
TATAMOTORS,2024-06,963.0,989.75,0.04134883476248088
TATAMOTORS,2024-07,989.75,1156.65,0.15428371837732663
TATAMOTORS,2024-08,1167.0,1111.35,-0.028879762320866986
TATAMOTORS,2024-09,1105.0,974.65,-0.10799432572186894
TATAMOTORS,2024-10,976.9,834.05,-0.1358785743887278
TATAMOTORS,2024-11,847.95,791.0,-0.06218507321121589
TATASTEEL,2023-10,129.0,118.75,-0.072265625
TATASTEEL,2023-11,119.0,127.9,0.09691252144082343
TATASTEEL,2023-12,128.9,139.6,0.0738461538461538
TATASTEEL,2024-01,140.0,135.95,-0.0278870218090812
TATASTEEL,2024-02,136.4,140.85,0.044881305637982066
TATASTEEL,2024-03,143.0,155.85,0.03934644881627213
TATASTEEL,2024-04,156.8,165.0,0.011339258351210506
TATASTEEL,2024-05,165.0,167.2,-0.0008963250672244141
TATASTEEL,2024-06,173.25,174.01,-0.0013773314203730795
TATASTEEL,2024-07,174.5,165.33,-0.050209685758602754
TATASTEEL,2024-08,168.2,152.76,-0.0631669324175151
TATASTEEL,2024-09,153.9,168.55,0.10249869178440618
TATASTEEL,2024-10,169.49,148.56,-0.11057893791534454
TATASTEEL,2024-11,149.66,142.78,-0.04654424040066777
TCS,2023-10,3534.2,3368.75,-0.041293737638203085
TCS,2023-11,3355.0,3487.6,0.047122933961839225
TCS,2023-12,3500.0,3793.4,0.08023293893184115
TCS,2024-01,3790.0,3815.95,0.0012725984623861639
TCS,2024-02,3820.0,4095.1,0.06251702710065768
TCS,2024-03,4107.2,3876.3,-0.053256316631455476
TCS,2024-04,3897.7,3820.65,-0.024535648177698325
TCS,2024-05,3778.05,3670.95,-0.04978904045763993
TCS,2024-06,3732.8,3904.15,0.05436353079384803
TCS,2024-07,3884.0,4385.35,0.10234528178573238
TCS,2024-08,4399.4,4553.75,0.03562575333742685
TCS,2024-09,4576.0,4268.5,-0.055860917264794724
TCS,2024-10,4255.55,3968.45,-0.07450033816087125
TCS,2024-11,3989.85,4244.6,0.06535816475076567
TECHM,2023-10,1220.6,1133.15,-0.06828646604176941
TECHM,2023-11,1130.95,1220.95,0.08519242733979214
TECHM,2023-12,1226.8,1272.65,0.04268567449100827
TECHM,2024-01,1273.0,1333.65,0.02813861157152218
TECHM,2024-02,1330.0,1273.85,-0.029447619047619118
TECHM,2024-03,1287.0,1248.1,-0.0186350055040101
TECHM,2024-04,1252.1,1263.5,0.015226387047527256
TECHM,2024-05,1263.2,1228.45,-0.030349672428763155
TECHM,2024-06,1255.0,1430.35,0.14855261573051753
TECHM,2024-07,1430.35,1554.4,0.05590652808912451
TECHM,2024-08,1554.4,1636.5,0.059600505034154524
TECHM,2024-09,1636.5,1577.2,-0.042176540248383104
TECHM,2024-10,1580.0,1608.65,-0.010305155653992863
TECHM,2024-11,1619.0,1747.45,0.08967043931032329
TITAN,2023-10,3148.8,3189.65,-0.002064919827923319
TITAN,2023-11,3193.85,3490.6,0.09995588327976297
TITAN,2023-12,3499.0,3675.45,0.05328843673878774
TITAN,2024-01,3689.0,3697.55,0.005547774771222303
TITAN,2024-02,3738.0,3624.4,-0.0008408110380569621
TITAN,2024-03,3630.0,3801.8,0.009532913778910775
TITAN,2024-04,3822.95,3589.25,-0.03989674727156005
TITAN,2024-05,3585.0,3241.9,-0.09151031960655179
TITAN,2024-06,3310.0,3404.2,0.043848889979148785
TITAN,2024-07,3382.0,3458.95,0.008014104824491105
TITAN,2024-08,3475.0,3565.15,0.027909524701947665
TITAN,2024-09,3565.15,3823.95,0.06589455199230662
TITAN,2024-10,3823.95,3267.05,-0.13477403037646146
TITAN,2024-11,3304.0,3308.7,0.004554148829583751
TRENT,2023-10,2074.3,2154.7,0.04642805109028212
TRENT,2023-11,2163.7,2787.0,0.26817282096785194
TRENT,2023-12,2787.0,3054.95,0.08806140257149982
TRENT,2024-01,3061.8,3086.95,0.028263548849138908
TRENT,2024-02,3089.0,3881.8,0.2510635554982596
TRENT,2024-03,3924.0,3948.0,0.011983338673502082
TRENT,2024-04,3974.95,4409.9,0.1345837192549139
TRENT,2024-05,4409.9,4559.15,-0.018841328254460193
TRENT,2024-06,4745.8,5479.85,0.175378576637639
TRENT,2024-07,5500.0,5839.0,0.05862409688794619
TRENT,2024-08,5894.0,7158.75,0.24051258057808272
TRENT,2024-09,7179.25,7574.65,0.05965837553509972
TRENT,2024-10,7600.0,7128.35,-0.06362394419851031
TRENT,2024-11,7153.95,6652.8,-0.0694083088543852
ULTRACEMCO,2023-10,8289.0,8422.25,0.014130212284314124
ULTRACEMCO,2023-11,8440.0,9003.65,0.07423536500247557
ULTRACEMCO,2023-12,9103.8,10503.0,0.16262722980788916
ULTRACEMCO,2024-01,10503.0,10167.3,-0.028354357798165208
ULTRACEMCO,2024-02,10170.0,9892.4,-0.003013414228555843
ULTRACEMCO,2024-03,9900.0,9749.15,-0.03811849440086827
ULTRACEMCO,2024-04,9749.15,9971.85,0.0017529936510488557
ULTRACEMCO,2024-05,9971.85,9915.5,-0.006806264367528332
ULTRACEMCO,2024-06,10300.0,11667.9,0.11440728554304902
ULTRACEMCO,2024-07,11669.0,11887.2,-0.0014658137786494278
ULTRACEMCO,2024-08,11887.2,11301.9,-0.05695690266594354
ULTRACEMCO,2024-09,11325.0,11802.0,0.033006853451671384
ULTRACEMCO,2024-10,11802.0,11065.65,-0.06517616149157525
ULTRACEMCO,2024-11,11079.95,11375.3,0.020590715785318237
WIPRO,2023-10,406.45,381.8,-0.05833025033912931
WIPRO,2023-11,383.85,413.05,0.08426302664391659
WIPRO,2023-12,413.75,471.3,0.1561388445970809
WIPRO,2024-01,473.0,478.15,0.002095777009326208
WIPRO,2024-02,477.55,518.6,0.10024398005728227
WIPRO,2024-03,522.4,480.1,-0.07513003274898863
WIPRO,2024-04,483.7,462.4,-0.04649963913805549
WIPRO,2024-05,462.4,438.2,-0.04197638828159158
WIPRO,2024-06,450.2,514.85,0.15931096599864894
WIPRO,2024-07,517.9,522.0,-0.010145064947378444
WIPRO,2024-08,523.0,538.4,0.03230754481833002
WIPRO,2024-09,538.4,541.45,0.01690299558644004
WIPRO,2024-10,540.2,551.8,0.009236396890717796
WIPRO,2024-11,551.7,571.65,0.03681871769293544
