Ticker,month,open,close,monthly_return,month_str
INDUSINDBK,2024-06,1514.95,1464.5,-3.330142909006901,June 2024
INDUSINDBK,2024-07,1468.95,1427.8,-2.801320671227754,July 2024
INDUSINDBK,2024-08,1432.0,1425.25,-0.4713687150837989,August 2024
INDUSINDBK,2024-09,1425.25,1447.6,1.5681459393088868,September 2024
INDUSINDBK,2024-10,1450.0,1055.6,-27.200000000000006,October 2024
INDUSINDBK,2024-11,1061.45,998.2,-5.958829902491874,November 2024
INFY,2023-10,1436.05,1368.4,-4.710838759096123,October 2023
INFY,2023-11,1373.05,1455.15,5.979388951604103,November 2023
INFY,2023-12,1459.9,1542.9,5.685320912391259,December 2023
INFY,2024-01,1539.0,1660.9,7.920727745289155,January 2024
INFY,2024-02,1659.55,1673.9,0.8646922358470752,February 2024
INFY,2024-03,1669.0,1498.05,-10.242660275614144,March 2024
INFY,2024-04,1525.0,1420.55,-6.849180327868855,April 2024
INFY,2024-05,1413.0,1406.9,-0.4317055909412533,May 2024
INFY,2024-06,1440.0,1566.75,8.802083333333334,June 2024
INFY,2024-07,1559.5,1868.25,19.798012183392114,July 2024
INFY,2024-08,1856.1,1943.7,4.71957329885244,August 2024
INFY,2024-09,1943.35,1875.6,-3.4862479738595726,September 2024
INFY,2024-10,1875.0,1757.25,-6.279999999999999,October 2024
INFY,2024-11,1764.5,1902.25,7.806744120147351,November 2024
ITC,2023-10,441.0,428.4,-2.857142857142862,October 2023
ITC,2023-11,430.0,435.8,1.3488372093023282,November 2023
ITC,2023-12,437.9,462.1,5.5263758849052405,December 2023
ITC,2024-01,463.5,441.55,-4.735706580366772,January 2024
ITC,2024-02,442.0,406.3,-8.076923076923075,February 2024
ITC,2024-03,408.9,428.35,4.75666422108096,March 2024
ITC,2024-04,429.1,435.65,1.526450710790015,April 2024
ITC,2024-05,436.0,426.45,-2.190366972477067,May 2024
ITC,2024-06,434.0,424.9,-2.0967741935483923,June 2024
ITC,2024-07,426.3,495.35,16.197513488153884,July 2024
ITC,2024-08,495.95,501.9,1.1997177134791792,August 2024
ITC,2024-09,504.0,518.15,2.8075396825396783,September 2024
ITC,2024-10,518.15,488.8,-5.664382900704423,October 2024
ITC,2024-11,491.0,474.65,-3.32993890020367,November 2024
JSWSTEEL,2023-10,776.55,736.35,-5.1767432876183035,October 2023
JSWSTEEL,2023-11,736.9,801.1,8.712172615008827,November 2023
JSWSTEEL,2023-12,805.0,880.25,9.347826086956522,December 2023
JSWSTEEL,2024-01,880.25,818.65,-6.998011928429426,January 2024
JSWSTEEL,2024-02,822.0,800.1,-2.6642335766423333,February 2024
JSWSTEEL,2024-03,804.25,830.2,3.2266086415915503,March 2024
JSWSTEEL,2024-04,838.0,882.2,5.27446300715991,April 2024
JSWSTEEL,2024-05,883.0,880.55,-0.2774631936579893,May 2024
JSWSTEEL,2024-06,912.0,931.5,2.138157894736842,June 2024
JSWSTEEL,2024-07,935.0,928.25,-0.7219251336898396,July 2024
JSWSTEEL,2024-08,937.55,941.1,0.3786464721881573,August 2024
JSWSTEEL,2024-09,941.1,1030.05,9.451705451067891,September 2024
JSWSTEEL,2024-10,1029.0,963.65,-6.350826044703598,October 2024
JSWSTEEL,2024-11,969.9,977.35,0.7681204247860651,November 2024
KOTAKBANK,2023-10,1730.0,1739.4,0.5433526011560746,October 2023
KOTAKBANK,2023-11,1731.0,1755.45,1.4124783362218398,November 2023
KOTAKBANK,2023-12,1760.0,1908.1,8.414772727272721,December 2023
KOTAKBANK,2024-01,1909.0,1825.25,-4.387113672079622,January 2024
KOTAKBANK,2024-02,1830.0,1689.45,-7.680327868852456,February 2024
KOTAKBANK,2024-03,1695.5,1785.5,5.308168681804777,March 2024
KOTAKBANK,2024-04,1795.0,1623.95,-9.529247910863507,April 2024
KOTAKBANK,2024-05,1590.0,1680.4,5.685534591194974,May 2024
KOTAKBANK,2024-06,1721.45,1802.5,4.708240146388216,June 2024
KOTAKBANK,2024-07,1802.5,1807.9,0.2995839112344017,July 2024
KOTAKBANK,2024-08,1807.1,1780.8,-1.4553704830944583,August 2024
KOTAKBANK,2024-09,1782.0,1853.95,4.0375982042648735,September 2024
KOTAKBANK,2024-10,1847.0,1731.1,-6.275040606388743,October 2024
KOTAKBANK,2024-11,1739.6,1761.45,1.2560358703150227,November 2024
LT,2023-10,3040.5,2929.05,-3.665515540207197,October 2023
LT,2023-11,2947.45,3109.2,5.487794534258427,November 2023
LT,2023-12,3129.95,3526.0,12.653556766082533,December 2023
LT,2024-01,3538.0,3479.75,-1.646410401356699,January 2024
LT,2024-02,3480.0,3477.55,-0.07040229885056948,February 2024
LT,2024-03,3501.65,3763.9,7.489326460382963,March 2024
LT,2024-04,3780.85,3594.3,-4.934075670814757,April 2024
LT,2024-05,3590.05,3669.3,2.2074901463767915,May 2024
LT,2024-06,3855.4,3548.45,-7.961560408777306,June 2024
LT,2024-07,3535.2,3815.0,7.914686580674367,July 2024
LT,2024-08,3810.0,3704.65,-2.765091863517058,August 2024
LT,2024-09,3706.0,3675.55,-0.8216405828386352,September 2024
LT,2024-10,3667.0,3622.3,-1.2189800927188388,October 2024
LT,2024-11,3624.95,3603.5,-0.5917322997558537,November 2024
M&M,2023-10,1597.2,1458.6,-8.677685950413231,October 2023
M&M,2023-11,1464.9,1647.75,12.48208068810157,November 2023
M&M,2023-12,1656.0,1729.4,4.432367149758459,December 2023
M&M,2024-01,1729.4,1651.55,-4.50156123511045,January 2024
M&M,2024-02,1659.25,1932.4,16.462257043845117,February 2024
M&M,2024-03,1933.6,1921.35,-0.6335333057509309,March 2024
M&M,2024-04,1938.0,2156.35,11.266769865841068,April 2024
M&M,2024-05,2165.1,2506.25,15.756777977922503,May 2024
M&M,2024-06,2575.05,2866.65,11.324051960156108,June 2024
M&M,2024-07,2841.0,2907.8,2.351284758887722,July 2024
M&M,2024-08,2926.5,2805.4,-4.138048863830511,August 2024
M&M,2024-09,2848.8,3094.9,8.638725077225494,September 2024
M&M,2024-10,3105.5,2728.55,-12.138142006118171,October 2024
M&M,2024-11,2780.0,3012.95,8.379496402877692,November 2024
MARUTI,2023-10,10709.8,10392.3,-2.9645745018581113,October 2023
MARUTI,2023-11,10390.1,10608.7,2.103925852494205,November 2023
MARUTI,2023-12,10608.0,10302.3,-2.8817873303167487,December 2023
MARUTI,2024-01,10345.0,10186.9,-1.5282745287578576,January 2024
MARUTI,2024-02,10210.0,11288.3,10.56121449559255,February 2024
MARUTI,2024-03,11295.0,12600.3,11.556440903054442,March 2024
MARUTI,2024-04,12613.3,12817.5,1.618926054244335,April 2024
MARUTI,2024-05,12750.0,12399.3,-2.7505882352941233,May 2024
MARUTI,2024-06,12825.0,12033.8,-6.169200779727102,June 2024
MARUTI,2024-07,12045.0,13115.8,8.889995848899952,July 2024
MARUTI,2024-08,13393.0,12403.0,-7.391921152841037,August 2024
MARUTI,2024-09,12373.0,13238.0,6.991028853147983,September 2024
MARUTI,2024-10,13238.0,11076.5,-16.327995165432846,October 2024
MARUTI,2024-11,11150.0,11063.6,-0.7748878923766783,November 2024
NESTLEIND,2023-10,2250.69,2423.48,7.677201213849973,October 2023
NESTLEIND,2023-11,2420.0,2423.61,0.14917355371901353,November 2023
NESTLEIND,2023-12,2433.99,2658.03,9.204639295970832,December 2023
NESTLEIND,2024-01,2665.0,2506.0,-5.966228893058161,January 2024
NESTLEIND,2024-02,2510.0,2596.2,3.434262948207164,February 2024
NESTLEIND,2024-03,2596.2,2622.35,1.007241352746325,March 2024
NESTLEIND,2024-04,2622.35,2507.4,-4.383472839247234,April 2024
NESTLEIND,2024-05,2507.4,2354.9,-6.081997288027439,May 2024
NESTLEIND,2024-06,2374.8,2551.65,7.446942900454771,June 2024
NESTLEIND,2024-07,2559.8,2456.35,-4.041331354012042,July 2024
NESTLEIND,2024-08,2465.0,2500.75,1.4503042596348885,August 2024
NESTLEIND,2024-09,2500.0,2689.95,7.597999999999992,September 2024
NESTLEIND,2024-10,2690.0,2262.95,-15.875464684014876,October 2024
NESTLEIND,2024-11,2292.9,2247.3,-1.9887478738715123,November 2024
NTPC,2023-10,244.35,235.8,-3.499079189686918,October 2023
NTPC,2023-11,236.7,261.3,10.392902408111544,November 2023
NTPC,2023-12,262.35,311.15,18.601105393558203,December 2023
NTPC,2024-01,312.0,317.5,1.7628205128205128,January 2024
NTPC,2024-02,320.05,335.6,4.858615841274804,February 2024
NTPC,2024-03,335.6,335.8,0.05959475566149839,March 2024
NTPC,2024-04,339.0,363.2,7.138643067846605,April 2024
NTPC,2024-05,363.2,359.0,-1.1563876651982348,May 2024
NTPC,2024-06,385.0,378.35,-1.7272727272727213,June 2024
NTPC,2024-07,381.75,416.0,8.97184020956123,July 2024
NTPC,2024-08,419.9,416.2,-0.8811621814717764,August 2024
NTPC,2024-09,417.8,443.2,6.079463858305403,September 2024
NTPC,2024-10,446.0,408.15,-8.486547085201797,October 2024
NTPC,2024-11,412.0,365.45,-11.298543689320391,November 2024
ONGC,2023-10,189.3,186.15,-1.6640253565768652,October 2023
ONGC,2023-11,186.15,194.95,4.7273704002148715,November 2023
ONGC,2023-12,195.25,205.05,5.019206145966716,December 2023
ONGC,2024-01,206.0,252.25,22.451456310679614,January 2024
ONGC,2024-02,254.65,264.6,3.9073237777341516,February 2024
ONGC,2024-03,266.5,268.05,0.581613508442781,March 2024
ONGC,2024-04,268.05,282.85,5.521357955605302,April 2024
ONGC,2024-05,281.0,264.35,-5.925266903914583,May 2024
ONGC,2024-06,277.95,274.2,-1.3491635186184565,June 2024
ONGC,2024-07,275.0,334.2,21.527272727272724,July 2024
ONGC,2024-08,337.8,330.75,-2.087033747779755,August 2024
ONGC,2024-09,330.0,297.6,-9.818181818181811,September 2024
ONGC,2024-10,297.0,266.15,-10.387205387205395,October 2024
ONGC,2024-11,269.8,245.6,-8.96960711638251,November 2024
POWERGRID,2023-10,198.75,202.15,1.710691823899374,October 2023
POWERGRID,2023-11,202.35,208.95,3.261675315048181,November 2023
POWERGRID,2023-12,211.5,237.2,12.151300236406612,December 2023
POWERGRID,2024-01,237.9,259.3,8.995376208490963,January 2024
POWERGRID,2024-02,259.0,282.85,9.208494208494217,February 2024
POWERGRID,2024-03,285.0,276.9,-2.8421052631579027,March 2024
POWERGRID,2024-04,280.75,301.85,7.515583259127345,April 2024
POWERGRID,2024-05,301.95,310.0,2.6660043053485714,May 2024
POWERGRID,2024-06,335.0,330.95,-1.2089552238806005,June 2024
POWERGRID,2024-07,331.0,348.2,5.196374622356492,July 2024
POWERGRID,2024-08,351.15,337.4,-3.9157055389434716,August 2024
POWERGRID,2024-09,338.4,352.85,4.270094562647768,September 2024
POWERGRID,2024-10,351.1,320.8,-8.630019937339792,October 2024
POWERGRID,2024-11,322.45,336.95,4.4968212125911,November 2024
RELIANCE,2023-10,1164.97,1143.95,-1.8043383091410063,October 2023
RELIANCE,2023-11,1144.58,1188.72,3.856436422093703,November 2023
RELIANCE,2023-12,1189.0,1292.47,8.702270815811609,December 2023
RELIANCE,2024-01,1290.28,1426.63,10.56747372663299,January 2024
RELIANCE,2024-02,1435.0,1460.8,1.797909407665502,February 2024
RELIANCE,2024-03,1463.5,1485.85,1.5271609156132495,March 2024
RELIANCE,2024-04,1492.48,1467.0,-1.7072255574614077,April 2024
RELIANCE,2024-05,1472.0,1430.4,-2.826086956521733,May 2024
RELIANCE,2024-06,1483.0,1565.4,5.556304787592723,June 2024
RELIANCE,2024-07,1562.53,1505.43,-3.6543298368671264,July 2024
RELIANCE,2024-08,1512.0,1509.63,-0.15674603174602453,August 2024
RELIANCE,2024-09,1510.88,1476.58,-2.270200148257981,September 2024
RELIANCE,2024-10,1480.65,1332.05,-10.036132779522514,October 2024
RELIANCE,2024-11,1333.05,1265.4,-5.07482840103521,November 2024
SBILIFE,2023-10,1302.15,1367.85,5.045501670314466,October 2023
SBILIFE,2023-11,1371.05,1435.25,4.6825425768571565,November 2023
SBILIFE,2023-12,1438.05,1432.6,-0.3789854316609329,December 2023
SBILIFE,2024-01,1435.85,1401.15,-2.4166869798377144,January 2024
SBILIFE,2024-02,1407.3,1552.55,10.321182406025724,February 2024
SBILIFE,2024-03,1564.9,1500.25,-4.131254393251971,March 2024
SBILIFE,2024-04,1498.0,1436.55,-4.102136181575436,April 2024
SBILIFE,2024-05,1416.35,1386.4,-2.114590320189206,May 2024
SBILIFE,2024-06,1435.3,1491.95,3.9469100536473274,June 2024
SBILIFE,2024-07,1491.95,1753.65,17.5408023057073,July 2024
SBILIFE,2024-08,1791.1,1850.3,3.3052314220311567,August 2024
SBILIFE,2024-09,1850.3,1844.0,-0.34048532670377535,September 2024
SBILIFE,2024-10,1840.2,1622.15,-11.849255515704812,October 2024
SBILIFE,2024-11,1639.4,1485.15,-9.408930096376723,November 2024
SBIN,2023-10,596.6,565.55,-5.204492122024818,October 2023
SBIN,2023-11,566.25,564.75,-0.26490066225165565,November 2023
SBIN,2023-12,567.0,642.05,13.236331569664895,December 2023
SBIN,2024-01,642.2,640.5,-0.26471504204298435,January 2024
SBIN,2024-02,642.75,748.1,16.39050952936601,February 2024
SBIN,2024-03,752.0,752.35,0.046542553191492385,March 2024
SBIN,2024-04,759.05,826.25,8.853171727817672,April 2024
SBIN,2024-05,826.9,830.35,0.41722094570081575,May 2024
SBIN,2024-06,863.55,848.95,-1.690695385327996,June 2024
SBIN,2024-07,849.35,872.4,2.713839995290511,July 2024
SBIN,2024-08,877.8,815.6,-7.085896559580762,August 2024
SBIN,2024-09,817.3,787.9,-3.5972103266854254,September 2024
SBIN,2024-10,788.0,820.2,4.0862944162436605,October 2024
SBIN,2024-11,822.4,816.05,-0.7721303501945553,November 2024
SHRIRAMFIN,2023-10,1938.0,1879.85,-3.0005159958720378,October 2023
SHRIRAMFIN,2023-11,1884.0,2007.2,6.5392781316348225,November 2023
SHRIRAMFIN,2023-12,2014.0,2053.3,1.9513406156901776,December 2023
SHRIRAMFIN,2024-01,2055.55,2466.8,20.006810829218455,January 2024
SHRIRAMFIN,2024-02,2411.0,2438.6,1.144753214433841,February 2024
SHRIRAMFIN,2024-03,2469.5,2359.8,-4.442194776270493,March 2024
SHRIRAMFIN,2024-04,2371.0,2551.7,7.621256853648243,April 2024
SHRIRAMFIN,2024-05,2546.55,2354.05,-7.559246824134613,May 2024
SHRIRAMFIN,2024-06,2450.0,2911.5,18.836734693877553,June 2024
SHRIRAMFIN,2024-07,2902.05,2931.95,1.0303061628848447,July 2024
SHRIRAMFIN,2024-08,2932.9,3204.5,9.26045893143305,August 2024
SHRIRAMFIN,2024-09,3219.95,3576.95,11.087128682122394,September 2024
SHRIRAMFIN,2024-10,3577.0,3138.9,-12.247693597987137,October 2024
SHRIRAMFIN,2024-11,3159.0,2850.05,-9.779993668882552,November 2024
SUNPHARMA,2023-10,1159.55,1088.6,-6.118752964512099,October 2023
SUNPHARMA,2023-11,1092.0,1225.85,12.257326007325998,November 2023
SUNPHARMA,2023-12,1233.05,1259.45,2.1410323993349896,December 2023
SUNPHARMA,2024-01,1261.0,1418.45,12.486122125297387,January 2024
SUNPHARMA,2024-02,1427.0,1577.95,10.578135949544503,February 2024
SUNPHARMA,2024-03,1580.0,1620.55,2.566455696202529,March 2024
SUNPHARMA,2024-04,1631.6,1502.1,-7.936994361363079,April 2024
SUNPHARMA,2024-05,1503.0,1459.8,-2.874251497005991,May 2024
SUNPHARMA,2024-06,1496.5,1520.85,1.6271299699298303,June 2024
SUNPHARMA,2024-07,1520.85,1719.35,13.051911759871127,July 2024
SUNPHARMA,2024-08,1725.5,1821.65,5.572297884671115,August 2024
SUNPHARMA,2024-09,1829.95,1926.7,5.287029700265034,September 2024
SUNPHARMA,2024-10,1924.85,1848.9,-3.945762007429141,October 2024
SUNPHARMA,2024-11,1860.0,1795.3,-3.4784946236559167,November 2024
TATACONSUM,2023-10,859.32,889.44,3.5050970534841506,October 2023
TATACONSUM,2023-11,894.88,929.2,3.835151081709285,November 2023
TATACONSUM,2023-12,934.29,1073.46,14.895803230260421,December 2023
TATACONSUM,2024-01,1080.42,1104.27,2.2074748708835368,January 2024
TATACONSUM,2024-02,1104.27,1175.44,6.4449817526510795,February 2024
TATACONSUM,2024-03,1189.22,1082.74,-8.953768016010494,March 2024
TATACONSUM,2024-04,1086.5,1094.74,0.758398527381501,April 2024
TATACONSUM,2024-05,1100.32,1047.23,-4.824960011632972,May 2024
TATACONSUM,2024-06,1063.19,1083.98,1.9554359992099213,June 2024
TATACONSUM,2024-07,1076.72,1188.95,10.423322683706072,July 2024
TATACONSUM,2024-08,1188.95,1200.15,0.942007653812191,August 2024
TATACONSUM,2024-09,1200.0,1196.95,-0.2541666666666629,September 2024
TATACONSUM,2024-10,1196.95,1002.55,-16.241279919796156,October 2024
TATACONSUM,2024-11,1002.55,945.2,-5.720412946985179,November 2024
TATAMOTORS,2023-10,632.6,628.65,-0.6244072083465136,October 2023
TATAMOTORS,2023-11,630.0,706.4,12.126984126984123,November 2023
TATAMOTORS,2023-12,708.0,779.95,10.16242937853108,December 2023
TATAMOTORS,2024-01,785.0,884.2,12.63694267515924,January 2024
TATAMOTORS,2024-02,900.0,950.2,5.577777777777783,February 2024
TATAMOTORS,2024-03,958.95,992.8,3.5299024975233233,March 2024
TATAMOTORS,2024-04,1000.0,1007.9,0.7899999999999976,April 2024
TATAMOTORS,2024-05,1020.0,923.0,-9.509803921568627,May 2024
TATAMOTORS,2024-06,963.0,989.75,2.7777777777777777,June 2024
TATAMOTORS,2024-07,989.75,1156.65,16.862844152563788,July 2024
TATAMOTORS,2024-08,1167.0,1111.35,-4.768637532133684,August 2024
TATAMOTORS,2024-09,1105.0,974.65,-11.79638009049774,September 2024
TATAMOTORS,2024-10,976.9,834.05,-14.622786365032248,October 2024
TATAMOTORS,2024-11,847.95,791.0,-6.71619788902648,November 2024
TATASTEEL,2023-10,129.0,118.75,-7.945736434108527,October 2023
TATASTEEL,2023-11,119.0,127.9,7.478991596638661,November 2023
TATASTEEL,2023-12,128.9,139.6,8.301008533747082,December 2023
TATASTEEL,2024-01,140.0,135.95,-2.892857142857151,January 2024
TATASTEEL,2024-02,136.4,140.85,3.2624633431084957,February 2024
TATASTEEL,2024-03,143.0,155.85,8.986013986013983,March 2024
TATASTEEL,2024-04,156.8,165.0,5.229591836734686,April 2024
TATASTEEL,2024-05,165.0,167.2,1.3333333333333264,May 2024
TATASTEEL,2024-06,173.25,174.01,0.4386724386724334,June 2024
TATASTEEL,2024-07,174.5,165.33,-5.255014326647557,July 2024
TATASTEEL,2024-08,168.2,152.76,-9.179548156956004,August 2024
TATASTEEL,2024-09,153.9,168.55,9.519168291098119,September 2024
TATASTEEL,2024-10,169.49,148.56,-12.348811139300258,October 2024
TATASTEEL,2024-11,149.66,142.78,-4.597086729921152,November 2024
TCS,2023-10,3534.2,3368.75,-4.68139890215607,October 2023
TCS,2023-11,3355.0,3487.6,3.9523099850968677,November 2023
TCS,2023-12,3500.0,3793.4,8.382857142857146,December 2023
TCS,2024-01,3790.0,3815.95,0.6846965699208395,January 2024
TCS,2024-02,3820.0,4095.1,7.2015706806282695,February 2024
TCS,2024-03,4107.2,3876.3,-5.621834826645881,March 2024
TCS,2024-04,3897.7,3820.65,-1.9768068348000034,April 2024
TCS,2024-05,3778.05,3670.95,-2.8347957279549068,May 2024
TCS,2024-06,3732.8,3904.15,4.590387912558935,June 2024
TCS,2024-07,3884.0,4385.35,12.908084449021636,July 2024
TCS,2024-08,4399.4,4553.75,3.508432968132027,August 2024
TCS,2024-09,4576.0,4268.5,-6.7198426573426575,September 2024
TCS,2024-10,4255.55,3968.45,-6.746484003242832,October 2024
TCS,2024-11,3989.85,4244.6,6.38495181523116,November 2024
TECHM,2023-10,1220.6,1133.15,-7.16450925774208,October 2023
TECHM,2023-11,1130.95,1220.95,7.9579114903399795,November 2023
TECHM,2023-12,1226.8,1272.65,3.737365503749604,December 2023
TECHM,2024-01,1273.0,1333.65,4.764336213668507,January 2024
TECHM,2024-02,1330.0,1273.85,-4.2218045112782026,February 2024
TECHM,2024-03,1287.0,1248.1,-3.02253302253303,March 2024
TECHM,2024-04,1252.1,1263.5,0.9104704097116917,April 2024
TECHM,2024-05,1263.2,1228.45,-2.750949968334389,May 2024
TECHM,2024-06,1255.0,1430.35,13.972111553784853,June 2024
TECHM,2024-07,1430.35,1554.4,8.672702485405685,July 2024
TECHM,2024-08,1554.4,1636.5,5.281780751415331,August 2024
TECHM,2024-09,1636.5,1577.2,-3.6235869233119438,September 2024
TECHM,2024-10,1580.0,1608.65,1.813291139240512,October 2024
TECHM,2024-11,1619.0,1747.45,7.933909820877087,November 2024
TITAN,2023-10,3148.8,3189.65,1.2973196138211354,October 2023
TITAN,2023-11,3193.85,3490.6,9.291294206052257,November 2023
TITAN,2023-12,3499.0,3675.45,5.042869391254639,December 2023
TITAN,2024-01,3689.0,3697.55,0.231770127405806,January 2024
TITAN,2024-02,3738.0,3624.4,-3.039058319957194,February 2024
TITAN,2024-03,3630.0,3801.8,4.73278236914601,March 2024
TITAN,2024-04,3822.95,3589.25,-6.11308021292457,April 2024
TITAN,2024-05,3585.0,3241.9,-9.570432357043233,May 2024
TITAN,2024-06,3310.0,3404.2,2.845921450151052,June 2024
TITAN,2024-07,3382.0,3458.95,2.275280898876399,July 2024
TITAN,2024-08,3475.0,3565.15,2.5942446043165495,August 2024
TITAN,2024-09,3565.15,3823.95,7.259161606103522,September 2024
TITAN,2024-10,3823.95,3267.05,-14.563474940833423,October 2024
TITAN,2024-11,3304.0,3308.7,0.14225181598062403,November 2024
TRENT,2023-10,2074.3,2154.7,3.876006363592519,October 2023
TRENT,2023-11,2163.7,2787.0,28.807135924573657,November 2023
TRENT,2023-12,2787.0,3054.95,9.614280588446352,December 2023
TRENT,2024-01,3061.8,3086.95,0.8214122411653156,January 2024
TRENT,2024-02,3089.0,3881.8,25.665263839430242,February 2024
TRENT,2024-03,3924.0,3948.0,0.6116207951070336,March 2024
TRENT,2024-04,3974.95,4409.9,10.942276003471738,April 2024
TRENT,2024-05,4409.9,4559.15,3.3844304859520626,May 2024
TRENT,2024-06,4745.8,5479.85,15.467360613595183,June 2024
TRENT,2024-07,5500.0,5839.0,6.163636363636363,July 2024
TRENT,2024-08,5894.0,7158.75,21.45826263997285,August 2024
TRENT,2024-09,7179.25,7574.65,5.507539088344878,September 2024
TRENT,2024-10,7600.0,7128.35,-6.205921052631575,October 2024
TRENT,2024-11,7153.95,6652.8,-7.005220891954789,November 2024
ULTRACEMCO,2023-10,8289.0,8422.25,1.607552177584751,October 2023
ULTRACEMCO,2023-11,8440.0,9003.65,6.67831753554502,November 2023
ULTRACEMCO,2023-12,9103.8,10503.0,15.369406182033885,December 2023
ULTRACEMCO,2024-01,10503.0,10167.3,-3.196229648671815,January 2024
ULTRACEMCO,2024-02,10170.0,9892.4,-2.729596853490662,February 2024
ULTRACEMCO,2024-03,9900.0,9749.15,-1.5237373737373774,March 2024
ULTRACEMCO,2024-04,9749.15,9971.85,2.2843017083540693,April 2024
ULTRACEMCO,2024-05,9971.85,9915.5,-0.5650907304060968,May 2024
ULTRACEMCO,2024-06,10300.0,11667.9,13.280582524271841,June 2024
ULTRACEMCO,2024-07,11669.0,11887.2,1.8699117319393326,July 2024
ULTRACEMCO,2024-08,11887.2,11301.9,-4.923783565515858,August 2024
ULTRACEMCO,2024-09,11325.0,11802.0,4.211920529801325,September 2024
ULTRACEMCO,2024-10,11802.0,11065.7,-6.238773089306891,October 2024
ULTRACEMCO,2024-11,11080.0,11375.3,2.6651624548736397,November 2024
WIPRO,2023-10,406.45,381.8,-6.06470660597859,October 2023
WIPRO,2023-11,383.85,413.05,7.6071382050280025,November 2023
WIPRO,2023-12,413.75,471.3,13.90936555891239,December 2023
WIPRO,2024-01,473.0,478.15,1.0887949260042236,January 2024
WIPRO,2024-02,477.55,518.6,8.595958538372948,February 2024
WIPRO,2024-03,522.4,480.1,-8.097243491577327,March 2024
WIPRO,2024-04,483.7,462.4,-4.403555923092829,April 2024
WIPRO,2024-05,462.4,438.2,-5.233564013840828,May 2024
WIPRO,2024-06,450.2,514.85,14.36028431808086,June 2024
WIPRO,2024-07,517.9,522.0,0.7916586213554785,July 2024
WIPRO,2024-08,523.0,538.4,2.944550669216057,August 2024
WIPRO,2024-09,538.4,541.45,0.5664933135215581,September 2024
WIPRO,2024-10,540.2,551.8,2.147352832284322,October 2024
WIPRO,2024-11,551.7,571.65,3.616095704187045,November 2024
